RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE
30687,20364,18450,117961,118052,118821,117905,117906,290919,117908
2436,33245,1447,117961,118343,120722,120690,120690,290919,120692
6096,3129,46,119920,119921,185576,118321,117906,290919,118322
22074,63279,5244,117961,118343,119598,117905,117906,290919,117908
1603,81355,22818,117961,118386,120361,118784,147114,290919,118786
23446,3826,169,117961,118413,121639,118321,117906,290919,118322
28141,92979,5496,91261,118026,118202,118321,117906,290919,118322
32163,30854,2296,117961,118413,277693,120773,118959,118960,120774
333,18394,14855,117961,118300,123719,118451,153802,118453,118454
22575,20897,41782,118315,118463,118522,118530,278014,118131,118532
13653,78886,53091,119134,119135,118395,118396,300044,118398,118399
19745,26410,7703,117943,117944,117945,118274,129282,292795,118276
17229,7543,1409,117961,118300,120722,118784,117906,290919,118786
2891,42692,8563,117961,118300,118783,117905,117906,290919,117908
8874,30583,15541,118573,118574,118556,280788,162667,292795,119082
4768,25816,6047,117961,118413,120370,118321,117906,290919,118322
16957,7543,5697,117961,118386,118692,118321,240983,290919,118322
20306,43623,8059,117961,118386,118692,118318,120689,118205,118319
30565,28149,8516,117961,118386,118733,169634,198341,118736,169635
17817,34924,8627,117961,118327,120299,120300,120301,120302,120303
18521,40237,24916,91261,118026,121667,119409,185122,119006,119411
16444,17849,32117,117887,118178,117945,118811,309981,19793,118813
17323,39373,50781,91261,118026,139759,117905,117906,290919,117908
5332,38860,5569,119280,119281,117945,280788,280788,292795,119082
22103,29693,8140,120883,120884,118378,130060,119771,119772,130062
20119,6977,7337,117961,118343,124725,118784,117906,290919,118786
8946,838,8563,117961,118300,118783,118321,117906,290919,118322
26967,73114,5926,117961,118446,124170,118890,311441,118398,118892
23962,79092,15566,117961,118300,118395,118054,118054,117887,118055
19740,4675,44917,117961,117962,118450,119192,119193,119184,119194
12930,16145,1443,117961,118343,120722,118784,117906,290919,118786
30609,15680,15682,117961,118300,118957,118321,117906,290919,118322
3092,74883,1539,117961,118225,121716,118777,279443,308574,118779
11116,698,49850,117961,118413,122007,118259,210052,290919,118261
28253,79363,770,117961,118343,119181,118451,130134,118453,118454
11693,39262,126057,118315,118463,122636,118465,126058,118467,118468
4949,18688,20439,117890,118102,117878,117879,117879,19721,117880
29685,34583,770,117961,118343,119181,118451,130134,118453,118454
22365,25280,3918,117961,118343,118660,118912,309291,118424,118914
16540,1020,2612,117961,118327,123901,118321,117906,290919,118322
32022,29634,7648,117961,118300,119181,118321,240983,290919,118322
30630,26816,5518,117961,118343,118514,118318,168365,118205,118319
9936,30629,7393,117902,117903,120428,117905,117906,290919,117908
9064,20364,1728,117961,118327,118507,118890,124964,118398,118892
32598,7543,8430,117961,118225,118403,118321,117906,290919,118322
27081,33245,1030,117961,118343,120722,124435,118362,118363,124436
6502,43877,58954,118079,118080,117878,117879,118177,19721,117880
30924,20897,16808,117961,118300,121977,118530,278014,118131,118532
31376,6690,127738,117961,118225,118403,118451,130134,118453,118454
26485,28486,54986,117935,117936,117878,117899,117899,19721,117900
18389,40438,8520,117961,118386,119954,118318,168365,118205,118319
21742,32270,25293,117961,118386,123072,118784,117906,290919,118786
11473,29304,27451,117975,117976,117884,117879,117886,19721,117880
4576,52683,13401,118953,118954,117920,120132,133508,120134,120135
29871,40062,15012,118212,118213,123201,117905,117906,290919,117908
22775,80191,52007,117961,117962,118910,118054,118368,117887,118055
32505,18418,5002,117961,118343,119598,120344,310997,118424,120346
27459,36285,23136,117961,118052,119742,118321,117906,290919,118322
30449,114478,15566,120864,120865,128639,149337,311058,118398,149339
5006,75078,73816,119170,119171,118464,118465,167528,118467,118468
8949,25281,12394,119134,119135,125821,118422,300136,118424,118425
26921,38852,120822,119596,119597,120823,120647,311441,118398,120649
24045,75708,17904,117961,118386,125004,118811,141469,19793,118813
26081,73547,13635,119134,119135,119136,118702,293424,118704,118705
5051,17249,4375,117961,118343,128113,118826,257115,118424,118828
5594,25624,7388,117961,118225,119924,118318,168365,118205,118319
256,27416,1549,118084,118085,117920,118129,132803,118131,118132
12781,80755,7081,117961,118225,119924,118685,120316,308574,118687
20228,80586,2983,117961,118343,118700,117905,117906,290919,117908
16616,35644,4733,118290,118291,120126,118980,166203,118295,118982
932,5372,3966,117961,118343,122012,118321,240983,290919,118322
26019,33354,2374,117961,117962,118501,118502,134578,118504,118505
6168,30566,5537,117961,118413,120370,117905,117906,290919,117908
17984,23194,745,117961,118300,118437,118451,130134,118453,118454
11928,43305,84891,120342,120343,118631,118321,125684,290919,118322
16857,17308,2569,117961,117969,6725,125687,188215,6725,125689
9616,20279,59575,117916,118150,118599,179731,141487,117887,117973
31477,80900,15781,117961,118300,118395,118890,125128,118398,118892
15521,26437,69566,117893,117894,117895,117885,117913,117887,117888
16035,15739,58689,117916,118011,117884,117885,117913,117887,117888
8930,78403,46254,117961,118327,126310,118641,123881,118643,118644
20399,42668,7525,117961,118225,120551,117905,240983,290919,117908
28159,38719,56010,117926,118124,117884,117885,117913,117887,117888
11200,79121,50066,117961,118343,118833,118912,278748,118424,118914
15872,79313,17733,117961,118300,119984,118890,125128,118398,118892
12364,20279,60238,117916,118011,117941,117885,117913,117887,117888
10350,80624,2717,118290,118291,118979,120344,141929,118424,120346
4914,42383,13912,117935,117936,117878,118568,118568,19721,118570
23550,74759,52925,117980,117981,117920,118568,156279,19721,118570
5115,42710,51756,118256,118257,117945,118274,118806,292795,118276
28861,44812,1311,117961,117962,118910,119346,4673,4673,119348
13917,25890,55643,118256,118257,117945,280788,280788,292795,119082
13125,34924,121925,117961,118327,118933,117905,117906,290919,117908
17028,19842,122272,117961,118225,122273,118321,240983,290919,118322
2660,28074,7398,117961,118225,119924,118321,240983,290919,118322
27699,16229,18049,117902,117903,118783,118784,213944,290919,118786
12240,15703,1938,117961,118300,118066,120988,134839,118643,120989
25921,5893,74746,117961,118327,118933,118784,147114,290919,118786
28146,26809,4576,117961,118327,118391,118321,235272,290919,118322
18909,33239,27102,117961,118327,118507,118863,147148,118398,118865
13157,45035,24267,117916,117917,117884,117879,117886,19721,117880
27491,28149,13849,117961,118386,119954,118523,310608,118331,118525
12837,43714,56744,117961,118386,118635,118636,310589,118638,118639
18272,19962,4511,117961,118300,119195,117905,117906,290919,117908
5381,36602,5047,117961,118300,127284,118826,236735,118424,118828
3341,18605,4803,117961,118225,124449,307024,256495,118331,118332
9894,22282,14890,117935,117936,117878,117899,117899,19721,117900
28356,77425,7539,117961,118343,119987,117905,117906,290919,117908
24982,27082,13441,117961,118225,122870,118207,279443,270488,118209
4863,36731,25765,118006,118007,117941,117879,122240,19721,117880
18051,80076,28152,118315,118316,118317,307024,310608,118331,118332
11706,3719,4945,117961,118300,118360,118636,310589,118638,118639
3913,35916,7648,117961,118300,119181,118321,117906,290919,118322
28048,24016,3270,117961,118225,122870,118563,123784,270488,118565
14447,41441,7389,117961,118386,118746,118451,152307,118453,118454
20440,25993,84718,117961,118225,121716,120611,221283,249618,120613
13269,20897,17858,117961,118386,120201,117985,120203,19793,117987
4198,39632,64713,120140,120141,118733,118734,255008,118736,118737
23652,17308,4736,117961,118300,118301,307024,204593,118331,118332
25949,21414,17514,117961,118343,121747,118321,117906,290919,118322
24240,105478,7398,117961,118225,119924,118321,240983,290919,118322
24822,78955,80413,247952,118164,117878,117885,117879,117887,117888
22979,79297,15435,117961,118343,122299,119949,121350,290919,119951
27748,33080,21036,117961,118327,121694,118368,118368,117887,118486
23803,6184,47641,117929,117930,117912,117879,146968,19721,117880
3006,16145,8698,120864,120865,119824,117905,117906,290919,117908
27640,77300,70598,118582,118583,117945,118274,189759,292795,118276
24783,87695,44038,117902,118041,118910,179731,118368,117887,117973
30584,39333,64713,120140,120141,118733,118734,255008,118736,118737
9697,32642,22800,119280,119281,118171,120812,185784,118638,120814
29181,44858,794,118752,119070,117945,280788,152940,292795,119082
9443,31661,6482,117961,118343,118821,117905,240983,290919,117908
2198,15662,3692,117961,118413,126229,121594,207709,4673,121596
17039,4675,2349,117961,119715,118501,117905,290919,290919,117908
16462,75078,17561,91261,118026,118202,118278,151426,290919,118279
17567,44731,20083,118541,118542,117945,118054,118054,117887,118055
12527,18913,18144,117929,117940,117941,117879,117886,19721,117880
7986,44641,3811,120864,121013,118395,118396,269406,118398,118399
5902,6670,4468,117961,118413,119968,118321,117906,290919,118322
28593,16294,7023,117961,117962,119223,118278,118260,290919,118279
4874,80453,8195,117961,118343,120270,138019,138020,120518,138021
32606,20284,89519,118953,118954,117884,118568,281735,19721,118570
5290,14570,133889,118006,118007,118008,118568,127856,19721,118570
29318,1003,25329,118212,119763,123173,124537,199592,118870,124539
22767,35994,71401,91261,118026,118202,117905,117906,290919,117908
3850,27729,46407,118212,118213,275600,119093,139668,119095,119096
29248,80842,1030,117961,118343,120722,118361,118362,118363,118364
10973,37456,6216,117961,118327,118328,130857,161026,308574,130858
25188,37103,16974,117961,118300,119181,118321,118448,290919,118322
8366,45904,7346,117961,118343,123125,118777,279443,308574,118779
5647,32542,4554,117961,118300,118514,119962,168365,118205,119964
6449,89181,46526,117961,118300,119984,118396,269406,118398,118399
4584,73536,49655,117961,118446,122550,118784,117906,290919,118786
24430,79955,70264,117961,118343,118437,124435,118362,118363,124436
2946,39262,7069,117961,118386,123844,118784,121926,290919,118786
8876,41870,59748,117961,118386,120361,118321,240983,290919,118322
23718,16281,1903,117961,118343,118514,118321,117906,290919,118322
284,75338,8280,118212,118580,117895,117896,117897,117887,117898
2820,42085,43994,117961,117962,118791,307024,306404,118331,118332
29032,41296,7539,117961,118343,119987,118321,117906,290919,118322
27925,75078,8026,117961,118386,118746,117905,287351,290919,117908
12673,43439,32457,117961,118327,118320,117905,117906,290919,117908
32251,77300,75256,120864,120865,119796,126820,294510,118638,126822
10586,16606,4945,117961,118300,118360,119849,148676,118638,119851
13932,37971,27956,117993,117994,117878,127700,153083,19721,127702
24382,4675,4417,117961,118413,119968,118841,123378,118643,118843
13355,41591,6482,117961,118052,118992,118321,117906,290919,118322
1002,19842,122272,117961,118225,122273,117905,117906,290919,117908
22176,80458,7133,117961,118327,118320,118784,118785,290919,118786
15304,75179,52194,117961,118052,126137,133718,121386,124136,133719
19296,77993,14638,117961,118052,118821,117905,117906,290919,117908
23030,41235,64791,118742,118743,117884,117885,117886,117887,117888
6329,3853,5022,118887,118888,118631,118912,309291,118424,118914
19622,20349,55627,117980,118076,131868,128093,163160,119184,128095
2855,31008,5697,117961,118386,118692,118321,240983,290919,118322
30631,20349,2068,118953,118954,117920,118568,174308,19721,118570
25279,34950,5423,117961,118327,118391,123045,123107,120518,123047
1308,15672,2781,117961,118300,118360,119849,310589,118638,119851
25931,20299,46832,117989,117990,118810,119323,123932,19793,119325
6775,33287,42034,117961,118386,118522,118784,147114,290919,118786
25903,19666,56153,117961,117969,19666,118368,118368,117887,118486
14228,80845,5396,117961,118343,119993,118321,117906,290919,118322
23868,5112,21303,117961,118300,119890,307024,152866,118331,118332
3333,23174,5114,117961,118300,119890,120344,303717,118424,120346
8421,45337,49423,117961,118052,123144,118396,269406,118398,118399
9268,15064,18021,117876,117877,118810,117985,134123,19793,117987
3689,45520,151425,119062,119091,118514,118028,168365,117887,118030
9992,1019,6299,117961,117962,118501,117905,117906,290919,117908
6226,75078,49574,117961,118052,118391,120773,118959,118960,120774
6931,78570,79986,117989,117990,117920,121067,124097,121069,121070
14096,6977,44038,117902,118041,117904,118028,118368,117887,118030
29927,18913,27881,117929,117940,117941,117879,117886,19721,117880
23304,32270,12397,117961,118327,121787,123045,123107,120518,123047
29345,27348,2765,118290,118291,118301,120344,267006,118424,120346
14896,1529,1898,117961,118225,131159,120097,131160,270488,120099
24408,23567,54618,117961,118052,118992,118321,117906,290919,118322
13946,79628,7553,117961,118225,118403,118321,117906,290919,118322
20345,75047,49696,117961,118052,120096,117905,117906,290919,117908
11061,7543,6235,117961,118343,118437,118777,279443,308574,118779
14641,74310,5022,118887,118888,118631,118912,309291,118424,118914
22152,18418,13814,117961,118343,119598,120497,133686,118424,120499
6793,4675,15779,117961,118300,118535,117905,117906,290919,117908
1539,108171,7553,117961,118225,118403,117905,240983,290919,117908
7384,40862,34612,117961,118327,118320,118321,117906,290919,118322
303,37793,1923,117902,117903,118783,117905,117906,290919,117908
22590,20293,58462,117926,117927,117884,117885,117913,117887,117888
26211,42770,4620,117961,118300,119181,117905,180083,290919,117908
29491,37653,65140,117980,117981,117884,117885,117913,117887,117888
20718,77945,5423,117961,118327,118391,118321,117906,290919,118322
21527,1020,7629,117961,118052,120383,117905,117906,290919,117908
18010,30868,57819,117980,117981,118810,119323,167397,19793,119325
12749,43147,2942,117961,118343,118700,117905,136178,290919,117908
4235,75532,28468,117961,118327,118933,118784,200462,290919,118786
21332,74142,2354,117961,117962,118501,118502,118503,118504,118505
13169,80802,1334,117961,117962,118910,118451,130134,118453,118454
21717,77178,60792,117961,118327,121694,118536,301475,308574,118539
27788,36724,56763,118219,118220,117884,117879,117879,19721,117880
8588,3853,4864,117961,118300,123055,120344,310997,118424,120346
12847,75834,3967,117961,118052,118706,117905,117906,290919,117908
21641,69390,3270,117961,118225,119781,120097,123784,270488,120099
14764,40069,4026,117961,118300,118301,120497,149226,118424,120499
19368,80937,2270,117961,118413,277693,118958,118959,118960,118961
21568,24016,55670,117902,118041,117945,280788,280788,292795,119082
8364,79092,4951,117961,118343,120126,120497,310984,118424,120499
30294,52364,19718,117961,117962,119223,122269,122270,118643,122271
3956,74127,17598,117961,118300,118631,119587,176829,118704,119589
5999,74488,7539,117961,118343,119987,117905,117906,290919,117908
23975,75901,4729,117961,118300,125821,118054,118443,117887,118055
29766,31853,20596,118095,118096,117941,118568,118568,19721,118570
20340,4675,4698,117961,117962,118352,118321,117906,290919,118322
22391,17183,15729,120864,120865,124449,120647,310327,118398,120649
27943,39473,7424,5110,117954,122672,130857,125539,308574,130858
24496,42093,4952,117961,118343,120126,123615,133686,118424,123617
22224,45904,51091,120864,121013,124266,118826,154886,118424,118828
26040,45610,53292,118006,118007,117920,117899,117897,19721,117900
26948,44900,7770,118752,119070,117945,280788,280788,292795,119082
22127,6500,2938,117961,118413,122007,117905,117906,290919,117908
6987,38704,50642,117893,117894,117895,117896,117897,117887,117898
27617,37672,22353,118138,118139,117884,117879,117886,19721,117880
29480,75033,100147,117951,117952,117941,117899,290733,19721,117900
10912,41594,50043,117961,118327,118929,124810,150886,249618,124812
10092,37969,3281,117961,118225,120323,122849,120324,119095,122850
3278,28550,56802,118003,118004,117878,117899,117879,19721,117900
21266,42531,3843,117961,118413,120370,118784,237727,290919,118786
22034,37260,1930,122880,122974,122870,120097,281292,270488,120099
5139,40867,7935,117961,118052,120539,118321,117906,290919,118322
17534,80769,4642,117961,118225,120551,118321,117906,290919,118322
23807,32270,49388,118887,118888,118631,118728,301534,118295,118730
1283,25993,5115,117961,118300,118631,119587,176829,118704,119589
24226,78176,4698,117961,117962,118352,118321,290919,290919,118322
21097,34924,7586,117961,118225,118403,118321,117906,290919,118322
14401,45444,21837,117961,118327,118507,118890,138290,118398,118892
9876,37709,46568,117989,117990,117884,117885,117913,117887,117888
13955,98909,26312,138798,138799,120539,118321,117906,290919,118322
14873,3853,7539,117961,118343,119987,117905,117906,290919,117908
30163,34430,51773,117961,118446,118684,118321,117906,290919,118322
17886,78907,13135,117961,118225,120535,118368,118368,117887,118486
18405,70304,70297,117961,118327,118744,118321,117906,290919,118322
8843,79698,14928,117961,118446,120317,120690,136365,290919,120692
9910,74540,5409,117961,118343,119993,118321,117906,290919,118322
7406,25993,19830,119062,119091,123125,118321,117906,290919,118322
13241,17308,4475,117961,118052,118706,118728,301534,118295,118730
19235,26356,7344,117961,118225,120663,120516,148730,120518,120519
6933,33149,46170,118290,118291,118889,121527,307233,118398,121529
17673,20349,6216,117961,118327,118328,130857,161026,308574,130858
1663,20226,2583,118752,118753,117945,280788,121024,292795,119082
14010,17308,15764,91261,118026,119362,119065,158390,118667,119067
25390,75217,7519,91261,118026,118202,119962,168365,118205,119964
17928,41868,7284,91261,118026,122938,118321,117906,290919,118322
29437,974,6257,117961,118343,120722,118784,117906,290919,118786
14494,5893,2074,118441,118442,118378,119192,208460,119184,119194
1370,38124,19829,117961,118386,118896,118784,121873,290919,118786
14857,23096,48938,118169,118170,118042,118043,285669,270488,118046
18715,78919,3197,117961,118386,120361,117905,117906,290919,117908
5922,79121,281951,118290,118291,119837,118422,160318,118424,118425
5719,25624,7338,117961,118225,118616,117905,240983,290919,117908
21289,18418,5030,117961,118343,120126,120497,223125,118424,120499
451,79363,47104,117890,117891,117878,118568,120877,19721,118570
29542,74431,7424,5110,117954,122672,133111,306530,118870,133113
1847,79325,17733,117961,118300,119984,120647,311441,118398,120649
16818,278393,4057,117961,118343,119598,118834,133686,118424,118836
21337,1020,55752,118181,118182,117941,117885,117886,117887,117888
6826,75834,4821,117961,118343,119598,120348,255097,118295,120350
30963,42378,58526,117890,117891,117878,118568,292195,19721,118570
1475,4684,3697,117961,118327,118933,118747,130134,118453,118749
15090,26972,221,117961,118413,120370,118321,117906,290919,118322
18622,42972,13854,117961,118052,118821,117905,117906,290919,117908
31264,80828,8229,117961,118300,121305,117905,117906,290919,117908
4386,79454,7069,117961,118386,123844,118784,117906,290919,118786
14492,14854,806,117961,118300,123719,117905,117906,290919,117908
9461,31700,57539,122532,122533,118623,117946,128050,292795,117948
32081,42611,4620,117961,118300,119181,118784,121873,290919,118786
4272,20737,11305,117929,117930,117920,121067,229187,121069,121070
10210,17249,806,117961,118300,123719,117905,117906,290919,117908
20852,23976,200077,118725,118726,119076,118834,140820,118424,118836
11685,33054,2395,117961,118300,119488,118172,301534,249618,118175
18465,14939,3053,117961,118225,120663,124886,132017,118643,124888
13880,969,4519,117961,118300,118783,117905,240983,290919,117908
23565,39953,5039,117961,118343,123125,118777,279443,308574,118779
7877,33231,15967,117961,118300,124942,118321,240983,290919,118322
27625,42656,3285,117961,118225,120663,118530,278014,118131,118532
32722,52682,21033,117961,118300,123749,118636,161129,118638,118639
8234,79875,79876,117961,118386,118404,120115,130884,119695,120117
29839,42085,5701,117961,118052,118821,118636,310589,118638,118639
3635,83272,19986,117961,118225,125139,120773,118959,118960,120774
31067,23921,7029,117961,117962,120677,120357,149187,118424,120359
18331,20272,71161,117910,117911,117941,117885,117913,117887,117888
21681,25993,16855,117961,118225,120041,122849,120324,119095,122850
28158,17782,26009,117961,118446,119986,118777,279443,308574,118779
9681,27785,15824,117961,118225,120323,119093,120324,119095,119096
844,74611,17156,117961,118300,118810,123082,197687,19793,123084
29648,79092,5271,118290,118291,19772,122022,260970,119221,122024
15325,34005,252252,117902,117903,118437,122129,305057,121916,122131
542,278393,15390,117961,118300,120026,118054,118054,117887,118055
7937,25098,16566,117961,118327,120559,118054,123102,117887,118055
9682,80738,2890,120864,120865,118437,120313,230838,118424,120315
22175,114862,783,117961,118413,277693,128230,302830,4673,128231
28414,1020,7979,117961,118327,120685,117905,117906,290919,117908
7929,3847,7553,117961,118225,118403,118784,118785,290919,118786
16191,38470,13411,5110,117954,118810,122952,305581,19793,122954
22345,23921,3395,118573,118574,118042,118043,118043,270488,118046
32578,43906,7647,117961,118300,119181,118784,117906,290919,118786
31374,33054,14855,117961,118300,123719,118451,153802,118453,118454
2151,73108,1730,117902,117903,118507,120990,120991,118398,120992
15083,31761,13782,117961,118343,118395,118396,300044,118398,118399
30979,42379,18449,117961,118300,119181,118465,159686,118467,118468
8233,312036,5903,117929,117940,119569,119323,123932,19793,119325
12375,38718,70506,117910,117911,117912,117885,117913,117887,117888
17248,80943,15967,117961,118300,124942,118321,240983,290919,118322
3362,2788,14800,117961,117962,118352,118784,117906,290919,118786
24217,43873,2014,117961,117962,117904,118958,127525,118960,118961
3417,80556,7913,117961,117962,120677,122067,120065,118424,122069
8441,20082,3106,117961,118300,120312,124419,137017,118424,124421
1686,971,4055,117961,118343,120722,118361,118362,118363,118364
5869,20344,4511,117961,118300,119181,117905,290919,290919,117908
1735,23181,53223,117876,117877,117878,179731,118157,117887,117973
19288,34211,17128,117961,118300,119984,118396,300044,118398,118399
5223,79121,3918,117961,118343,118660,118912,309291,118424,118914
10456,44812,5396,117961,118343,119993,118321,240983,290919,118322
30305,29122,20169,117961,118343,118609,124886,239604,118643,124888
15124,34173,2781,117961,118300,118783,118054,131373,117887,118055
30435,76905,4264,118887,118888,118979,118293,301534,118295,118296
23147,4675,58916,117961,118327,118391,118784,117906,290919,118786
24081,80754,148913,118212,118213,118921,118890,311441,118398,118892
30175,80541,19760,117961,117962,118352,118321,117906,290919,118322
6594,3853,17612,117961,118343,119598,120006,310997,118424,120008
20731,79299,36958,118169,118170,125857,259173,127240,292795,118943
21935,34958,32457,117961,118327,118320,118641,123881,118643,118644
25572,22598,15509,117961,118343,119142,118054,124424,117887,118055
13680,74463,25724,118290,118291,119136,120056,155541,118474,120058
1338,25744,1030,117961,118343,120722,124435,127527,118363,124436
12159,79092,4994,117961,118300,118514,117905,117906,290919,117908
5466,35643,5211,118290,118291,119837,118980,261436,118295,118982
12426,78405,5568,121785,121786,118492,118747,130707,118453,118749
18756,34950,58849,117961,118327,118492,118451,125738,118453,118454
6078,29621,18040,117961,118300,118783,118784,240983,290919,118786
8377,917,770,117961,118300,120722,118451,130134,118453,118454
18086,80151,4055,117961,118343,120722,118361,118362,118363,118364
29851,75078,5177,117961,118386,125016,120357,126416,118424,120359
19437,39883,7389,117961,118386,118746,118451,130134,118453,118454
10375,79299,13820,117961,118343,119796,120516,256206,120518,120519
31501,79413,7346,117961,118343,123125,118259,117906,290919,118261
30758,32092,90707,118219,118220,117878,120647,305057,118398,120649
8941,6977,1397,117961,118300,120722,118784,117906,290919,118786
32118,16624,19830,119062,119091,123125,118784,121556,290919,118786
28814,31823,4272,117961,118343,120666,120773,270820,118960,120774
2240,6449,129913,118658,118659,123606,119077,232825,118372,119079
21637,78972,17561,91261,118026,118202,118278,118260,290919,118279
3313,33156,4659,117961,118225,120663,118321,117906,290919,118322
16100,74478,14758,117961,118225,120054,118702,311064,118704,118705
19623,79092,23312,117961,117962,118416,123067,269406,118398,123068
32082,4675,16589,119920,119921,137107,117905,306399,290919,117908
20653,76873,8283,117961,118327,118933,118321,117906,290919,118322
636,37789,6481,117961,118343,123454,118321,117906,290919,118322
20779,92943,2409,117961,117962,117904,119949,230830,290919,119951
22129,35952,2299,117961,117962,119223,120516,146694,120518,120519
24219,42451,1334,117961,117962,118910,118451,130134,118453,118454
3955,19998,4496,117961,118225,120551,118321,117906,290919,118322
27004,16064,23666,118084,118085,117920,117879,117886,19721,117880
18945,73117,46476,117902,117903,117904,117905,117906,290919,117908
8478,79566,85627,120140,120141,274241,118777,279443,308574,118779
5181,25625,7398,117961,118225,118616,117905,117906,290919,117908
23957,19399,22370,117918,117919,117912,117885,117913,117887,117888
12384,79543,92371,118315,118463,119214,118321,117906,290919,118322
8659,38808,8592,119062,119091,118514,117905,117906,290919,117908
22058,45127,13874,117961,118446,120368,118685,122058,308574,118687
32740,40867,3197,117961,118386,120361,117905,117906,290919,117908
6181,17249,23224,117961,118225,120535,118890,311441,118398,118892
27607,35649,1475,91261,118026,118450,118641,123881,118643,118644
21817,15064,21036,117961,118327,121694,122645,306795,119221,122647
18932,75328,3313,130570,119256,118042,118043,118043,270488,118046
16291,45349,61948,118163,118164,117878,117879,208308,19721,117880
19128,15022,144199,118658,125100,118856,118784,239344,290919,118786
5199,15716,15581,118256,118257,117945,280788,280788,292795,119082
8506,39264,3802,118573,118574,118623,118995,286106,292795,118997
25731,80242,52036,117961,118300,124725,117905,117906,290919,117908
28855,44641,20412,117890,117891,117878,117879,117879,19721,117880
23888,7543,771,117961,118300,120722,118784,152747,290919,118786
24475,25993,16971,117961,118300,119993,118321,240983,290919,118322
4543,15739,2199,4292,126095,118378,179731,179731,117887,117973
18923,33340,3917,117961,118300,121405,118321,240983,290919,118322
4603,31640,50976,117961,118413,119968,118784,117906,290919,118786
6621,838,1350,117961,118052,120096,117905,117906,290919,117908
3551,74189,13844,117961,118327,119995,118523,310608,118331,118525
32351,75078,45963,117961,118386,118896,119928,310608,118331,119929
26906,40630,1541,117961,118225,123173,120812,123174,118638,120814
32160,972,4145,117961,118300,120026,119433,133686,118424,119435
17448,27180,8343,119301,119302,119303,118777,168365,308574,118779
24013,18418,52140,118887,118888,124656,118980,236007,118295,118982
430,41495,7539,117961,118343,119987,118321,117906,290919,118322
22930,74592,4571,117961,118225,119924,118685,279443,308574,118687
18487,1151,125466,117902,117903,120171,121015,160460,119006,121017
13659,23127,154585,118212,118213,120551,118321,240983,290919,118322
20640,6725,6789,117961,117969,6725,123684,123685,6725,123686
8226,30570,58719,117961,118386,119954,118318,168365,118205,118319
6242,80742,5234,117961,118343,118660,119433,133686,118424,119435
13808,23096,7586,117961,118225,118403,118321,240983,290919,118322
12638,75868,7647,117961,118300,119181,118777,279443,308574,118779
6220,28149,291410,118315,118316,120764,123651,248831,118467,123652
24975,84031,6199,117961,118225,120663,118321,117906,290919,118322
11088,44781,17007,117902,118041,117945,280788,280788,292795,119082
27842,19998,53010,118752,119070,118042,118043,118043,270488,118046
26053,31299,49440,117961,118300,118631,118054,118054,117887,118055
1643,41325,14810,117961,118413,120370,122551,123475,118762,122552
20122,75179,3267,117961,118052,121949,120097,174445,270488,120099
13798,33238,4378,117961,118327,118507,118054,120238,117887,118055
31360,969,8707,117961,118300,19772,132096,168524,119095,132098
11927,14570,13441,117961,118225,122870,118207,279443,270488,118209
22006,41462,21943,118006,118007,117941,118568,292195,19721,118570
25322,79121,4914,117961,118300,120026,119433,133686,118424,119435
941,16345,44918,117902,117903,118450,117905,118036,290919,117908
8952,74735,50222,118079,118080,117878,117879,304519,19721,117880
13699,79344,13782,117961,118343,118395,118396,300044,118398,118399
2116,79422,41759,118315,118463,119214,118321,117906,290919,118322
21748,917,4511,117961,118300,119181,117905,290919,290919,117908
539,114621,4571,117961,118225,119924,118685,279443,308574,118687
25594,37942,19679,117935,117936,117878,117899,117899,19721,117900
12712,30865,7545,117961,118300,119181,118784,120474,290919,118786
7118,80714,8283,117961,118327,118933,118321,117906,290919,118322
19456,37732,98566,117922,117923,123279,179731,146210,117887,117973
7428,23842,7388,117961,118225,118616,118318,168365,118205,118319
25632,312136,51178,117961,118386,121961,307024,311622,118331,118332
11978,1020,16557,117961,118327,120318,118784,240983,290919,118786
11148,34950,3949,117961,117962,118352,118685,237731,308574,118687
475,41296,4638,117961,118343,119987,119172,256190,118467,119174
23189,41643,6482,117961,118052,118992,118321,118448,290919,118322
32413,37789,6481,117961,118343,123454,117905,117906,290919,117908
1285,6977,7236,117961,118343,118833,117905,117906,290919,117908
7042,5906,5919,117961,118446,16232,121594,302830,4673,121596
31357,41914,17264,117961,118300,118825,118459,251992,249618,118461
21897,16443,52194,117961,118052,126137,126138,126139,124136,126140
20393,1020,217,117961,118413,120370,117905,117906,290919,117908
16406,6977,2818,119062,119091,6104,117905,117906,290919,117908
16368,25993,4887,117961,118343,120126,120497,223125,118424,120499
10455,14354,7647,117961,118300,119181,118321,117906,290919,118322
28989,38704,85049,117916,118150,118599,179731,118247,117887,117973
10882,80920,3973,118887,118888,118631,120789,309694,118424,120791
14334,23181,275544,117876,117877,117878,118568,179860,19721,118570
25149,35867,5043,117961,118300,118458,118523,129545,118331,118525
18705,25269,58865,117961,118446,119064,120097,139690,270488,120099
27661,40531,3287,118752,119070,118042,118043,118043,270488,118046
14672,32270,4036,117961,118413,120370,120516,157086,120518,120519
355,45089,1475,91261,118026,118450,118641,123881,118643,118644
812,33642,80413,118163,118164,117878,117879,117879,19721,117880
